Date,A/D-line
1994-08-29,3648.0
1994-08-30,3710.0
1994-08-31,3672.0
1994-09-01,3564.0
1994-09-02,3499.0
1994-09-06,3477.0
1994-09-07,3455.0
1994-09-08,3535.0
1994-09-09,3357.0
1994-09-12,3277.0
1994-09-13,3329.0
1994-09-14,3351.0
1994-09-15,3522.0
1994-09-16,3404.0
1994-09-19,3386.0
1994-09-20,3173.0
1994-09-21,3060.0
1994-09-22,3031.0
1994-09-23,2970.0
1994-09-26,2990.0
1994-09-27,2979.0
1994-09-28,3089.0
1994-09-29,3041.0
1994-09-30,3121.0
1994-10-03,3047.0
1994-10-04,2840.0
1994-10-05,2738.0
1994-10-06,2708.0
1994-10-07,2808.0
1994-10-10,2944.0
1994-10-11,3131.0
1994-10-12,3095.0
1994-10-13,3197.0
1994-10-14,3236.0
1994-10-17,3213.0
1994-10-18,3170.0
1994-10-19,3228.0
1994-10-20,3134.0
1994-10-21,3071.0
1994-10-24,2973.0
1994-10-25,2959.0
1994-10-26,2978.0
1994-10-27,3084.0
1994-10-28,3292.0
1994-10-31,3264.0
1994-11-01,3142.0
1994-11-02,3095.0
1994-11-03,3147.0
1994-11-04,3003.0
1994-11-07,3018.0
1994-11-08,3077.0
1994-11-09,3080.0
1994-11-10,3005.0
1994-11-11,2874.0
1994-11-14,2998.0
1994-11-15,2984.0
1994-11-16,2944.0
1994-11-17,2839.0
1994-11-18,2774.0
1994-11-21,2673.0
1994-11-22,2464.0
1994-11-23,2424.0
1994-11-25,2555.0
1994-11-28,2587.0
1994-11-29,2621.0
1994-11-30,2597.0
1994-12-01,2457.0
1994-12-02,2538.0
1994-12-05,2563.0
1994-12-06,2524.0
1994-12-07,2416.0
1994-12-08,2238.0
1994-12-09,2227.0
1994-12-12,2315.0
1994-12-13,2358.0
1994-12-14,2519.0
1994-12-15,2582.0
1994-12-16,2644.0
1994-12-19,2602.0
1994-12-20,2587.0
1994-12-21,2660.0
1994-12-22,2666.0
1994-12-23,2708.0
1994-12-27,2790.0
1994-12-28,2706.0
1994-12-29,2766.0
1994-12-30,2768.0
1995-01-03,2712.0
1995-01-04,2752.0
1995-01-05,2748.0
1995-01-06,2776.0
1995-01-09,2766.0
1995-01-10,2799.0
1995-01-11,2779.0
1995-01-12,2797.0
1995-01-13,2892.0
1995-01-16,3017.0
1995-01-17,3092.0
1995-01-18,3057.0
1995-01-19,2966.0
1995-01-20,2875.0
1995-01-23,2865.0
1995-01-24,2888.0
1995-01-25,2955.0
1995-01-26,2978.0
1995-01-27,3040.0
1995-01-30,2962.0
1995-01-31,3010.0
1995-02-01,3037.0
1995-02-02,3126.0
1995-02-03,3325.0
1995-02-06,3439.0
1995-02-07,3436.0
1995-02-08,3454.0
1995-02-09,3462.0
1995-02-10,3536.0
1995-02-13,3546.0
1995-02-14,3594.0
1995-02-15,3707.0
1995-02-16,3649.0
1995-02-17,3570.0
1995-02-21,3569.0
1995-02-22,3632.0
1995-02-23,3722.0
1995-02-24,3752.0
1995-02-27,3612.0
1995-02-28,3764.0
1995-03-01,3697.0
1995-03-02,3675.0
1995-03-03,3677.0
1995-03-06,3665.0
1995-03-07,3498.0
1995-03-08,3524.0
1995-03-09,3513.0
1995-03-10,3689.0
1995-03-13,3726.0
1995-03-14,3852.0
1995-03-15,3802.0
1995-03-16,3870.0
1995-03-17,3871.0
1995-03-20,3866.0
1995-03-21,3816.0
1995-03-22,3809.0
1995-03-23,3815.0
1995-03-24,3973.0
1995-03-27,4063.0
1995-03-28,4067.0
1995-03-29,4053.0
1995-03-30,4071.0
1995-03-31,4037.0
1995-04-03,4043.0
1995-04-04,4111.0
1995-04-05,4119.0
1995-04-06,4123.0
1995-04-07,4129.0
1995-04-10,4124.0
1995-04-11,4078.0
1995-04-12,4117.0
1995-04-13,4166.0
1995-04-17,4100.0
1995-04-18,4033.0
1995-04-19,3985.0
1995-04-20,3985.0
1995-04-21,4045.0
1995-04-24,4163.0
1995-04-25,4129.0
1995-04-26,4129.0
1995-04-27,4135.0
1995-04-28,4153.0
1995-05-01,4142.0
1995-05-02,4153.0
1995-05-03,4281.0
1995-05-04,4276.0
1995-05-05,4272.0
1995-05-08,4382.0
1995-05-09,4421.0
1995-05-10,4414.0
1995-05-11,4422.0
1995-05-12,4487.0
1995-05-15,4558.0
1995-05-16,4648.0
1995-05-17,4598.0
1995-05-18,4413.0
1995-05-19,4352.0
1995-05-22,4442.0
1995-05-23,4556.0
1995-05-24,4547.0
1995-05-25,4541.0
1995-05-26,4413.0
1995-05-30,4424.0
1995-05-31,4613.0
1995-06-01,4620.0
1995-06-02,4634.0
1995-06-05,4781.0
1995-06-06,4808.0
1995-06-07,4731.0
1995-06-08,4710.0
1995-06-09,4574.0
1995-06-12,4672.0
1995-06-13,4827.0
1995-06-14,4847.0
1995-06-15,4866.0
1995-06-16,4937.0
1995-06-19,5046.0
1995-06-20,5044.0
1995-06-21,5023.0
1995-06-22,5184.0
1995-06-23,5122.0
1995-06-26,4957.0
1995-06-27,4894.0
1995-06-28,4958.0
1995-06-29,4921.0
1995-06-30,4993.0
1995-07-03,5017.0
1995-07-05,5049.0
1995-07-06,5219.0
1995-07-07,5294.0
1995-07-10,5342.0
1995-07-11,5294.0
1995-07-12,5414.0
1995-07-13,5377.0
1995-07-14,5328.0
1995-07-17,5350.0
1995-07-18,5230.0
1995-07-19,5010.0
1995-07-20,5068.0
1995-07-21,5076.0
1995-07-24,5174.0
1995-07-25,5279.0
1995-07-26,5341.0
1995-07-27,5499.0
1995-07-28,5442.0
1995-07-31,5424.0
1995-08-01,5375.0
1995-08-02,5338.0
1995-08-03,5296.0
1995-08-04,5338.0
1995-08-07,5381.0
1995-08-08,5352.0
1995-08-09,5341.0
1995-08-10,5276.0
1995-08-11,5191.0
1995-08-14,5308.0
1995-08-15,5282.0
1995-08-16,5353.0
1995-08-17,5359.0
1995-08-18,5364.0
1995-08-21,5397.0
1995-08-22,5407.0
1995-08-23,5378.0
1995-08-24,5370.0
1995-08-25,5450.0
1995-08-28,5410.0
1995-08-29,5392.0
1995-08-30,5461.0
1995-08-31,5522.0
1995-09-01,5589.0
1995-09-05,5733.0
1995-09-06,5823.0
1995-09-07,5828.0
1995-09-08,5910.0
1995-09-11,5944.0
1995-09-12,6018.0
1995-09-13,6064.0
1995-09-14,6167.0
1995-09-15,6138.0
1995-09-18,6102.0
1995-09-19,6129.0
1995-09-20,6145.0
1995-09-21,6047.0
1995-09-22,5974.0
1995-09-25,5936.0
1995-09-26,5909.0
1995-09-27,5827.0
1995-09-28,5966.0
1995-09-29,5979.0
1995-10-02,5888.0
1995-10-03,5874.0
1995-10-04,5769.0
1995-10-05,5819.0
1995-10-06,5846.0
1995-10-09,5701.0
1995-10-10,5644.0
1995-10-11,5765.0
1995-10-12,5855.0
1995-10-13,5923.0
1995-10-16,5906.0
1995-10-17,5957.0
1995-10-18,5973.0
1995-10-19,5962.0
1995-10-20,5894.0
1995-10-23,5816.0
1995-10-24,5827.0
1995-10-25,5728.0
1995-10-26,5579.0
1995-10-27,5602.0
1995-10-30,5691.0
1995-10-31,5619.0
1995-11-01,5688.0
1995-11-02,5820.0
1995-11-03,5872.0
1995-11-06,5833.0
1995-11-07,5789.0
1995-11-08,5884.0
1995-11-09,5919.0
1995-11-10,5909.0
1995-11-13,5893.0
1995-11-14,5839.0
1995-11-15,5899.0
1995-11-16,5976.0
1995-11-17,6032.0
1995-11-20,5936.0
1995-11-21,5981.0
1995-11-22,5955.0
1995-11-24,6030.0
1995-11-27,6061.0
1995-11-28,6134.0
1995-11-29,6209.0
1995-11-30,6194.0
1995-12-01,6200.0
1995-12-04,6332.0
1995-12-05,6408.0
1995-12-06,6445.0
1995-12-07,6331.0
1995-12-08,6345.0
1995-12-11,6351.0
1995-12-12,6312.0
1995-12-13,6375.0
1995-12-14,6304.0
1995-12-15,6268.0
1995-12-18,6060.0
1995-12-19,6153.0
1995-12-20,6141.0
1995-12-21,6230.0
1995-12-22,6306.0
1995-12-26,6365.0
1995-12-27,6438.0
1995-12-28,6447.0
1995-12-29,6543.0
1996-01-02,6593.0
1996-01-03,6592.0
1996-01-04,6467.0
1996-01-05,6425.0
1996-01-08,6471.0
1996-01-09,6312.0
1996-01-10,6100.0
1996-01-11,6211.0
1996-01-12,6169.0
1996-01-15,6098.0
1996-01-16,6201.0
1996-01-17,6217.0
1996-01-18,6249.0
1996-01-19,6306.0
1996-01-22,6355.0
1996-01-23,6366.0
1996-01-24,6506.0
1996-01-25,6453.0
1996-01-26,6545.0
1996-01-29,6573.0
1996-01-30,6711.0
1996-01-31,6845.0
1996-02-01,6894.0
1996-02-02,6811.0
1996-02-05,6904.0
1996-02-06,6996.0
1996-02-07,7030.0
1996-02-08,7155.0
1996-02-09,7200.0
1996-02-12,7311.0
1996-02-13,7299.0
1996-02-14,7239.0
1996-02-15,7202.0
1996-02-16,7123.0
1996-02-20,6930.0
1996-02-21,7072.0
1996-02-22,7300.0
1996-02-23,7298.0
1996-02-26,7164.0
1996-02-27,7098.0
1996-02-28,7104.0
1996-02-29,6987.0
1996-03-01,7051.0
1996-03-04,7185.0
1996-03-05,7225.0
1996-03-06,7170.0
1996-03-07,7188.0
1996-03-08,6897.0
1996-03-11,7011.0
1996-03-12,6926.0
1996-03-13,7001.0
1996-03-14,7071.0
1996-03-15,7065.0
1996-03-18,7275.0
1996-03-19,7222.0
1996-03-20,7189.0
1996-03-21,7173.0
1996-03-22,7236.0
1996-03-25,7218.0
1996-03-26,7260.0
1996-03-27,7226.0
1996-03-28,7217.0
1996-03-29,7164.0
1996-04-01,7261.0
1996-04-02,7264.0
1996-04-03,7266.0
1996-04-04,7240.0
1996-04-08,7002.0
1996-04-09,7043.0
1996-04-10,6888.0
1996-04-11,6777.0
1996-04-12,6908.0
1996-04-15,7014.0
1996-04-16,7068.0
1996-04-17,6999.0
1996-04-18,7068.0
1996-04-19,7094.0
1996-04-22,7209.0
1996-04-23,7248.0
1996-04-24,7247.0
1996-04-25,7323.0
1996-04-26,7334.0
1996-04-29,7328.0
1996-04-30,7312.0
1996-05-01,7371.0
1996-05-02,7151.0
1996-05-03,7110.0
1996-05-06,7083.0
1996-05-07,6994.0
1996-05-08,7037.0
1996-05-09,7062.0
1996-05-10,7241.0
1996-05-13,7417.0
1996-05-14,7506.0
1996-05-15,7490.0
1996-05-16,7475.0
1996-05-17,7546.0
1996-05-20,7595.0
1996-05-21,7573.0
1996-05-22,7659.0
1996-05-23,7579.0
1996-05-24,7617.0
1996-05-28,7426.0
1996-05-29,7310.0
1996-05-30,7412.0
1996-05-31,7348.0
1996-06-03,7309.0
1996-06-04,7434.0
1996-06-05,7548.0
1996-06-06,7459.0
1996-06-07,7384.0
1996-06-10,7342.0
1996-06-11,7331.0
1996-06-12,7318.0
1996-06-13,7273.0
1996-06-14,7189.0
1996-06-17,7131.0
1996-06-18,7079.0
1996-06-19,7051.0
1996-06-20,6980.0
1996-06-21,7060.0
1996-06-24,7131.0
1996-06-25,7114.0
1996-06-26,7007.0
1996-06-27,7113.0
1996-06-28,7229.0
1996-07-01,7326.0
1996-07-02,7276.0
1996-07-03,7215.0
1996-07-05,6945.0
1996-07-08,6804.0
1996-07-09,6864.0
1996-07-10,6813.0
1996-07-11,6588.0
1996-07-12,6591.0
1996-07-15,6341.0
1996-07-16,6229.0
1996-07-17,6335.0
1996-07-18,6507.0
1996-07-19,6386.0
1996-07-22,6229.0
1996-07-23,6070.0
1996-07-24,5980.0
1996-07-25,6063.0
1996-07-26,6202.0
1996-07-29,6084.0
1996-07-30,6194.0
1996-07-31,6269.0
1996-08-01,6486.0
1996-08-02,6714.0
1996-08-05,6687.0
1996-08-06,6738.0
1996-08-07,6799.0
1996-08-08,6743.0
1996-08-09,6749.0
1996-08-12,6816.0
1996-08-13,6677.0
1996-08-14,6779.0
1996-08-15,6819.0
1996-08-16,6919.0
1996-08-19,6961.0
1996-08-20,6929.0
1996-08-21,6918.0
1996-08-22,7042.0
1996-08-23,6946.0
1996-08-26,6865.0
1996-08-27,6954.0
1996-08-28,6960.0
1996-08-29,6822.0
1996-08-30,6670.0
1996-09-03,6637.0
1996-09-04,6674.0
1996-09-05,6538.0
1996-09-06,6719.0
1996-09-09,6886.0
1996-09-10,6854.0
1996-09-11,6952.0
1996-09-12,7067.0
1996-09-13,7226.0
1996-09-16,7330.0
1996-09-17,7278.0
1996-09-18,7188.0
1996-09-19,7221.0
1996-09-20,7351.0
1996-09-23,7299.0
1996-09-24,7326.0
1996-09-25,7328.0
1996-09-26,7384.0
1996-09-27,7405.0
1996-09-30,7435.0
1996-10-01,7429.0
1996-10-02,7546.0
1996-10-03,7520.0
1996-10-04,7690.0
1996-10-07,7681.0
1996-10-08,7624.0
1996-10-09,7516.0
1996-10-10,7468.0
1996-10-11,7626.0
1996-10-14,7706.0
1996-10-15,7645.0
1996-10-16,7674.0
1996-10-17,7755.0
1996-10-18,7844.0
1996-10-21,7787.0
1996-10-22,7650.0
1996-10-23,7634.0
1996-10-24,7581.0
1996-10-25,7556.0
1996-10-28,7456.0
1996-10-29,7501.0
1996-10-30,7524.0
1996-10-31,7643.0
1996-11-01,7637.0
1996-11-04,7707.0
1996-11-05,7829.0
1996-11-06,8027.0
1996-11-07,8076.0
1996-11-08,8135.0
1996-11-11,8215.0
1996-11-12,8203.0
1996-11-13,8243.0
1996-11-14,8330.0
1996-11-15,8329.0
1996-11-18,8331.0
1996-11-19,8371.0
1996-11-20,8397.0
1996-11-21,8349.0
1996-11-22,8454.0
1996-11-25,8588.0
1996-11-26,8508.0
1996-11-27,8507.0
1996-11-29,8525.0
1996-12-02,8521.0
1996-12-03,8425.0
1996-12-04,8357.0
1996-12-05,8345.0
1996-12-06,8179.0
1996-12-09,8366.0
1996-12-10,8339.0
1996-12-11,8141.0
1996-12-12,8004.0
1996-12-13,7946.0
1996-12-16,7804.0
1996-12-17,7811.0
1996-12-18,7920.0
1996-12-19,8088.0
1996-12-20,8170.0
1996-12-23,8111.0
1996-12-24,8219.0
1996-12-26,8325.0
1996-12-27,8373.0
1996-12-30,8377.0
1996-12-31,8294.0
1997-01-02,8103.0
1997-01-03,8284.0
1997-01-06,8295.0
1997-01-07,8400.0
1997-01-08,8326.0
1997-01-09,8437.0
1997-01-10,8466.0
1997-01-13,8446.0
1997-01-14,8612.0
1997-01-15,8548.0
1997-01-16,8613.0
1997-01-17,8716.0
1997-01-20,8717.0
1997-01-21,8789.0
1997-01-22,8800.0
1997-01-23,8691.0
1997-01-24,8560.0
1997-01-27,8441.0
1997-01-28,8459.0
1997-01-29,8518.0
1997-01-30,8680.0
1997-01-31,8729.0
1997-02-03,8732.0
1997-02-04,8749.0
1997-02-05,8622.0
1997-02-06,8658.0
1997-02-07,8786.0
1997-02-10,8749.0
1997-02-11,8776.0
1997-02-12,8925.0
1997-02-13,9064.0
1997-02-14,9038.0
1997-02-18,9093.0
1997-02-19,9010.0
1997-02-20,8865.0
1997-02-21,8862.0
1997-02-24,8948.0
1997-02-25,8984.0
1997-02-26,8872.0
1997-02-27,8721.0
1997-02-28,8673.0
1997-03-03,8715.0
1997-03-04,8709.0
1997-03-05,8864.0
1997-03-06,8847.0
1997-03-07,8962.0
1997-03-10,9100.0
1997-03-11,9059.0
1997-03-12,8917.0
1997-03-13,8710.0
1997-03-14,8812.0
1997-03-17,8776.0
1997-03-18,8671.0
1997-03-19,8605.0
1997-03-20,8507.0
1997-03-21,8527.0
1997-03-24,8581.0
1997-03-25,8581.0
1997-03-26,8589.0
1997-03-27,8344.0
1997-03-31,8140.0
1997-04-01,8121.0
1997-04-02,7971.0
1997-04-03,7896.0
1997-04-04,8002.0
1997-04-07,8112.0
1997-04-08,8153.0
1997-04-09,8073.0
1997-04-10,8041.0
1997-04-11,7765.0
1997-04-14,7796.0
1997-04-15,7950.0
1997-04-16,8010.0
1997-04-17,8007.0
1997-04-18,8061.0
1997-04-21,7912.0
1997-04-22,8049.0
1997-04-23,8050.0
1997-04-24,8007.0
1997-04-25,7852.0
1997-04-28,7967.0
1997-04-29,8214.0
1997-04-30,8335.0
1997-05-01,8332.0
1997-05-02,8594.0
1997-05-05,8822.0
1997-05-06,8789.0
1997-05-07,8629.0
1997-05-08,8687.0
1997-05-09,8735.0
1997-05-12,8917.0
1997-05-13,8835.0
1997-05-14,8912.0
1997-05-15,8947.0
1997-05-16,8842.0
1997-05-19,8913.0
1997-05-20,8987.0
1997-05-21,8965.0
1997-05-22,8909.0
1997-05-23,9112.0
1997-05-27,9128.0
1997-05-28,9107.0
1997-05-29,9110.0
1997-05-30,9206.0
1997-06-02,9221.0
1997-06-03,9259.0
1997-06-04,9183.0
1997-06-05,9301.0
1997-06-06,9480.0
1997-06-09,9514.0
1997-06-10,9549.0
1997-06-11,9615.0
1997-06-12,9791.0
1997-06-13,9930.0
1997-06-16,9919.0
1997-06-17,9926.0
1997-06-18,9904.0
1997-06-19,10044.0
1997-06-20,10004.0
1997-06-23,9808.0
1997-06-24,9968.0
1997-06-25,9860.0
1997-06-26,9785.0
1997-06-27,9889.0
1997-06-30,9886.0
1997-07-01,9954.0
1997-07-02,10098.0
1997-07-03,10277.0
1997-07-07,10221.0
1997-07-08,10313.0
1997-07-09,10181.0
1997-07-10,10289.0
1997-07-11,10410.0
1997-07-14,10411.0
1997-07-15,10520.0
1997-07-16,10635.0
1997-07-17,10528.0
1997-07-18,10342.0
1997-07-21,10242.0
1997-07-22,10457.0
1997-07-23,10493.0
1997-07-24,10520.0
1997-07-25,10489.0
1997-07-28,10468.0
1997-07-29,10534.0
1997-07-30,10688.0
1997-07-31,10754.0
1997-08-01,10691.0
1997-08-04,10743.0
1997-08-05,10785.0
1997-08-06,10912.0
1997-08-07,10800.0
1997-08-08,10550.0
1997-08-11,10579.0
1997-08-12,10461.0
1997-08-13,10427.0
1997-08-14,10440.0
1997-08-15,10207.0
1997-08-18,10249.0
1997-08-19,10438.0
1997-08-20,10610.0
1997-08-21,10425.0
1997-08-22,10382.0
1997-08-25,10392.0
1997-08-26,10364.0
1997-08-27,10389.0
1997-08-28,10303.0
1997-08-29,10258.0
1997-09-02,10522.0
1997-09-03,10604.0
1997-09-04,10655.0
1997-09-05,10646.0
1997-09-08,10728.0
1997-09-09,10774.0
1997-09-10,10609.0
1997-09-11,10521.0
1997-09-12,10732.0
1997-09-15,10708.0
1997-09-16,10968.0
1997-09-17,10932.0
1997-09-18,10996.0
1997-09-19,11005.0
1997-09-22,11079.0
1997-09-23,11006.0
1997-09-24,10922.0
1997-09-25,10823.0
1997-09-26,10895.0
1997-09-29,11021.0
1997-09-30,11003.0
1997-10-01,11101.0
1997-10-02,11203.0
1997-10-03,11258.0
1997-10-06,11374.0
1997-10-07,11490.0
1997-10-08,11337.0
1997-10-09,11290.0
1997-10-10,11257.0
1997-10-13,11310.0
1997-10-14,11311.0
1997-10-15,11237.0
1997-10-16,11089.0
1997-10-17,10869.0
1997-10-20,11015.0
1997-10-21,11220.0
1997-10-22,11161.0
1997-10-23,10878.0
1997-10-24,10817.0
1997-10-27,10476.0
1997-10-28,10675.0
1997-10-29,10735.0
1997-10-30,10525.0
1997-10-31,10697.0
1997-11-03,10979.0
1997-11-04,10988.0
1997-11-05,11077.0
1997-11-06,11011.0
1997-11-07,10751.0
1997-11-10,10723.0
1997-11-11,10717.0
1997-11-12,10474.0
1997-11-13,10531.0
1997-11-14,10703.0
1997-11-17,10953.0
1997-11-18,10824.0
1997-11-19,10880.0
1997-11-20,11101.0
1997-11-21,11152.0
1997-11-24,10911.0
1997-11-25,10927.0
1997-11-26,10953.0
1997-11-28,11047.0
1997-12-01,11247.0
1997-12-02,11234.0
1997-12-03,11254.0
1997-12-04,11213.0
1997-12-05,11325.0
1997-12-08,11355.0
1997-12-09,11243.0
1997-12-10,11095.0
1997-12-11,10864.0
1997-12-12,10844.0
1997-12-15,10955.0
1997-12-16,11019.0
1997-12-17,11012.0
1997-12-18,10837.0
1997-12-19,10720.0
1997-12-22,10815.0
1997-12-23,10716.0
1997-12-24,10641.0
1997-12-26,10692.0
1997-12-29,10930.0
1997-12-30,11202.0
1997-12-31,11265.0
1998-01-02,11207.0
1998-01-05,11210.0
1998-01-06,11082.0
1998-01-07,10972.0
1998-01-08,10869.0
1998-01-09,10563.0
1998-01-12,10579.0
1998-01-13,10733.0
1998-01-14,10842.0
1998-01-15,10753.0
1998-01-16,10926.0
1998-01-20,11112.0
1998-01-21,10995.0
1998-01-22,10868.0
1998-01-23,10736.0
1998-01-26,10716.0
1998-01-27,10811.0
1998-01-28,10963.0
1998-01-29,11074.0
1998-01-30,10988.0
1998-02-02,11227.0
1998-02-03,11324.0
1998-02-04,11363.0
1998-02-05,11350.0
1998-02-06,11507.0
1998-02-09,11494.0
1998-02-10,11650.0
1998-02-11,11659.0
1998-02-12,11721.0
1998-02-13,11667.0
1998-02-17,11704.0
1998-02-18,11823.0
1998-02-19,11748.0
1998-02-20,11800.0
1998-02-23,11815.0
1998-02-24,11661.0
1998-02-25,11859.0
1998-02-26,11972.0
1998-02-27,11977.0
1998-03-02,11973.0
1998-03-03,12049.0
1998-03-04,11981.0
1998-03-05,11811.0
1998-03-06,12032.0
1998-03-09,12030.0
1998-03-10,12213.0
1998-03-11,12281.0
1998-03-12,12323.0
1998-03-13,12302.0
1998-03-16,12442.0
1998-03-17,12433.0
1998-03-18,12460.0
1998-03-19,12550.0
1998-03-20,12585.0
1998-03-23,12522.0
1998-03-24,12651.0
1998-03-25,12637.0
1998-03-26,12608.0
1998-03-27,12504.0
1998-03-30,12451.0
1998-03-31,12634.0
1998-04-01,12699.0
1998-04-02,12848.0
1998-04-03,12842.0
1998-04-06,12730.0
1998-04-07,12563.0
1998-04-08,12444.0
1998-04-09,12581.0
1998-04-13,12504.0
1998-04-14,12628.0
1998-04-15,12673.0
1998-04-16,12515.0
1998-04-17,12665.0
1998-04-20,12602.0
1998-04-21,12626.0
1998-04-22,12595.0
1998-04-23,12407.0
1998-04-24,12246.0
1998-04-27,11945.0
1998-04-28,12005.0
1998-04-29,12167.0
1998-04-30,12385.0
1998-05-01,12484.0
1998-05-04,12476.0
1998-05-05,12356.0
1998-05-06,12213.0
1998-05-07,12063.0
1998-05-08,12234.0
1998-05-11,12161.0
1998-05-12,12211.0
1998-05-13,12209.0
1998-05-14,12110.0
1998-05-15,11985.0
1998-05-18,11882.0
1998-05-19,11963.0
1998-05-20,12000.0
1998-05-21,11949.0
1998-05-22,11819.0
1998-05-26,11599.0
1998-05-27,11478.0
1998-05-28,11634.0
1998-05-29,11631.0
1998-06-01,11618.0
1998-06-02,11613.0
1998-06-03,11509.0
1998-06-04,11616.0
1998-06-05,11792.0
1998-06-08,11840.0
1998-06-09,11877.0
1998-06-10,11738.0
1998-06-11,11537.0
1998-06-12,11468.0
1998-06-15,11204.0
1998-06-16,11308.0
1998-06-17,11488.0
1998-06-18,11414.0
1998-06-19,11287.0
1998-06-22,11351.0
1998-06-23,11470.0
1998-06-24,11625.0
1998-06-25,11558.0
1998-06-26,11643.0
1998-06-29,11739.0
1998-06-30,11749.0
1998-07-01,11887.0
1998-07-02,11836.0
1998-07-06,11956.0
1998-07-07,11887.0
1998-07-08,12005.0
1998-07-09,11891.0
1998-07-10,11887.0
1998-07-13,11802.0
1998-07-14,11895.0
1998-07-15,11884.0
1998-07-16,11985.0
1998-07-17,11975.0
1998-07-20,11893.0
1998-07-21,11705.0
1998-07-22,11650.0
1998-07-23,11396.0
1998-07-24,11307.0
1998-07-27,11248.0
1998-07-28,11072.0
1998-07-29,11034.0
1998-07-30,11226.0
1998-07-31,10976.0
1998-08-03,10870.0
1998-08-04,10581.0
1998-08-05,10601.0
1998-08-06,10690.0
1998-08-07,10811.0
1998-08-10,10717.0
1998-08-11,10468.0
1998-08-12,10694.0
1998-08-13,10534.0
1998-08-14,10433.0
1998-08-17,10568.0
1998-08-18,10763.0
1998-08-19,10651.0
1998-08-20,10563.0
1998-08-21,10403.0
1998-08-24,10445.0
1998-08-25,10450.0
1998-08-26,10260.0
1998-08-27,9939.0
1998-08-28,9776.0
1998-08-31,9463.0
1998-09-01,9652.0
1998-09-02,9631.0
1998-09-03,9500.0
1998-09-04,9479.0
1998-09-08,9791.0
1998-09-09,9622.0
1998-09-10,9411.0
1998-09-11,9622.0
1998-09-14,9804.0
1998-09-15,9880.0
1998-09-16,10006.0
1998-09-17,9755.0
1998-09-18,9841.0
1998-09-21,9821.0
1998-09-22,9931.0
1998-09-23,10182.0
1998-09-24,9994.0
1998-09-25,9971.0
1998-09-28,10023.0
1998-09-29,10001.0
1998-09-30,9835.0
1998-10-01,9587.0
1998-10-02,9713.0
1998-10-05,9550.0
1998-10-06,9518.0
1998-10-07,9403.0
1998-10-08,9220.0
1998-10-09,9360.0
1998-10-12,9550.0
1998-10-13,9502.0
1998-10-14,9636.0
1998-10-15,9906.0
1998-10-16,10026.0
1998-10-19,10148.0
1998-10-20,10225.0
1998-10-21,10219.0
1998-10-22,10343.0
1998-10-23,10219.0
1998-10-26,10276.0
1998-10-27,10257.0
1998-10-28,10294.0
1998-10-29,10434.0
1998-10-30,10628.0
1998-11-02,10830.0
1998-11-03,10817.0
1998-11-04,10962.0
1998-11-05,11082.0
1998-11-06,11160.0
1998-11-09,11020.0
1998-11-10,10958.0
1998-11-11,10817.0
1998-11-12,10838.0
1998-11-13,10889.0
1998-11-16,10970.0
1998-11-17,10989.0
1998-11-18,11023.0
1998-11-19,11090.0
1998-11-20,11178.0
1998-11-23,11361.0
1998-11-24,11304.0
1998-11-25,11301.0
1998-11-27,11306.0
1998-11-30,11096.0
1998-12-01,11128.0
1998-12-02,11077.0
1998-12-03,10922.0
1998-12-04,11124.0
1998-12-07,11211.0
1998-12-08,11114.0
1998-12-09,11086.0
1998-12-10,10864.0
1998-12-11,10843.0
1998-12-14,10640.0
1998-12-15,10730.0
1998-12-16,10703.0
1998-12-17,10833.0
1998-12-18,10846.0
1998-12-21,10930.0
1998-12-22,10864.0
1998-12-23,11052.0
1998-12-24,11063.0
1998-12-28,11081.0
1998-12-29,11218.0
1998-12-30,11237.0
1998-12-31,11368.0
1999-01-04,11345.0
1999-01-05,11384.0
1999-01-06,11560.0
1999-01-07,11429.0
1999-01-08,11466.0
1999-01-11,11352.0
1999-01-12,11182.0
1999-01-13,11085.0
1999-01-14,10888.0
1999-01-15,11089.0
1999-01-19,11049.0
1999-01-20,10984.0
1999-01-21,10847.0
1999-01-22,10769.0
1999-01-25,10789.0
1999-01-26,10818.0
1999-01-27,10703.0
1999-01-28,10815.0
1999-01-29,10869.0
1999-02-01,10798.0
1999-02-02,10712.0
1999-02-03,10810.0
1999-02-04,10673.0
1999-02-05,10623.0
1999-02-08,10625.0
1999-02-09,10408.0
1999-02-10,10357.0
1999-02-11,10505.0
1999-02-12,10298.0
1999-02-16,10370.0
1999-02-17,10214.0
1999-02-18,10312.0
1999-02-19,10316.0
1999-02-22,10548.0
1999-02-23,10491.0
1999-02-24,10360.0
1999-02-25,10255.0
1999-02-26,10232.0
1999-03-01,10250.0
1999-03-02,10240.0
1999-03-03,10219.0
1999-03-04,10386.0
1999-03-05,10620.0
1999-03-08,10618.0
1999-03-09,10527.0
1999-03-10,10562.0
1999-03-11,10648.0
1999-03-12,10615.0
1999-03-15,10672.0
1999-03-16,10615.0
1999-03-17,10565.0
1999-03-18,10653.0
1999-03-19,10501.0
1999-03-22,10399.0
1999-03-23,10121.0
1999-03-24,10187.0
1999-03-25,10357.0
1999-03-26,10254.0
1999-03-29,10435.0
1999-03-30,10291.0
1999-03-31,10227.0
1999-04-01,10240.0
1999-04-05,10370.0
1999-04-06,10246.0
1999-04-07,10224.0
1999-04-08,10326.0
1999-04-09,10397.0
